Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
1.296,0.0,234.35,5.4,0,0,16,2,6,16
0.334,0.124,242.27,1.4,0,0,0,9,12,0
1.35,0.056,242.18,5.6,0,0,0,29,11,0
1.276,0.046,240.17,5.2,0,0,18,19,3,18
0.346,0.102,240.24,1.4,0,0,0,9,5,0
3.726,0.412,235.87,15.8,37,0,17,1,7,54
0.372,0.0,244.93,1.6,0,0,1,5,12,1
1.342,0.082,240.22,5.6,0,0,18,16,8,18
0.3,0.0,241.3,1.4,0,1,0,14,3,1
0.44,0.248,242.61,2.0,0,2,1,11,11,3
0.22,0.058,242.48,1.0,0,0,0,26,3,0
0.254,0.134,244.41,1.2,0,2,0,13,8,2
7.346,0.192,230.25,31.8,0,70,17,12,10,87
1.686,0.048,238.5,7.0,2,0,1,28,9,3
1.668,0.166,241.42,7.0,0,0,18,13,7,18
2.876,0.426,230.2,12.6,1,0,16,4,5,17
0.214,0.0,244.9,0.8,0,0,0,2,4,0
2.066,0.202,237.85,8.6,0,0,29,3,6,29
1.602,0.288,242.13,6.6,0,0,18,28,3,18
0.306,0.0,239.26,1.2,0,0,0,24,8,0
0.22,0.056,247.91,1.0,0,0,0,20,1,0
1.472,0.23,238.63,6.2,0,1,17,23,9,18
3.998,0.126,232.54,17.2,0,1,17,22,2,18
0.16,0.0,241.14,0.8,0,0,1,13,7,1
0.22,0.0,240.61,0.8,0,0,0,29,2,0
1.42,0.084,238.86,5.8,0,0,17,23,10,17
0.16,0.0,244.67,0.6,0,0,1,15,8,1
1.366,0.0,238.34,5.6,0,0,17,9,3,17
0.588,0.296,241.42,2.8,0,1,1,15,7,2
3.052,0.0,239.38,12.8,1,0,17,15,1,18
1.122,0.104,242.19,4.8,0,0,0,7,5,0
0.418,0.084,242.18,1.8,0,4,0,19,8,4
1.644,0.0,239.33,6.8,0,0,18,17,12,18
0.25,0.114,243.04,1.2,0,0,1,25,5,1
2.062,0.07,240.67,8.6,0,0,18,28,1,18
0.838,0.056,236.84,3.6,0,0,0,23,5,0
2.2,0.0,240.36,9.0,0,0,18,16,10,18
1.598,0.148,240.69,6.6,0,1,18,12,5,19
0.232,0.0,240.89,1.0,0,0,0,1,2,0
1.37,0.062,241.16,5.6,0,1,18,17,11,19
1.718,0.384,238.85,7.4,0,2,0,26,8,2
0.312,0.118,240.79,1.4,0,0,0,13,4,0
0.364,0.0,243.33,1.4,0,0,0,14,2,0
1.112,0.408,243.74,4.8,0,0,12,7,5,12
1.498,0.126,235.1,6.4,0,0,0,7,8,0
0.128,0.0,236.58,0.6,0,0,0,24,4,0
1.866,0.0,242.54,7.6,0,1,19,7,2,20
2.354,0.0,239.79,9.8,1,0,18,10,10,19
0.616,0.084,239.55,2.6,0,1,0,26,4,1
1.208,0.0,239.02,5.0,0,0,18,4,8,18
0.768,0.08,239.59,3.2,0,1,0,6,3,1
1.608,0.304,235.04,7.0,0,1,17,9,6,18
0.23,0.0,241.07,1.0,0,0,0,14,11,0
0.108,0.0,240.87,0.4,0,0,0,20,9,0
1.662,0.066,242.8,7.0,0,0,18,6,3,18
0.526,0.306,236.62,2.4,0,1,0,6,6,1
1.548,0.246,246.79,6.2,0,0,20,23,1,20
1.544,0.164,239.6,6.4,0,3,18,10,2,21
0.246,0.14,242.59,1.2,0,0,1,9,8,1
1.396,0.0,242.94,5.8,0,0,19,26,1,19
0.292,0.058,241.92,1.2,0,0,0,10,9,0
0.418,0.228,247.44,1.8,0,0,0,5,2,0
2.234,0.658,237.61,10.2,0,1,0,15,3,1
1.348,0.098,238.3,5.6,0,1,18,19,3,19
2.832,0.126,236.93,11.8,1,0,18,14,4,19
0.84,0.148,241.41,3.4,0,0,12,26,7,12
1.434,0.064,238.13,6.0,0,1,18,13,9,19
1.746,0.0,242.5,7.2,0,0,18,14,12,18
0.49,0.252,242.59,2.2,0,0,0,27,4,0
0.488,0.268,242.37,2.2,0,1,1,27,4,2
0.522,0.216,242.86,2.4,0,1,1,10,5,2
1.584,0.246,243.35,6.6,0,1,19,8,7,20
0.998,0.26,241.84,4.2,0,0,12,3,6,12
1.536,0.072,240.87,6.4,0,0,18,2,12,18
1.446,0.098,242.88,6.0,0,2,18,2,1,20
0.38,0.1,241.67,1.8,0,0,0,24,1,0
2.326,0.454,239.68,9.8,0,1,30,1,7,31
3.036,0.0,236.41,12.8,0,0,18,3,4,18
1.46,0.06,241.93,6.0,0,0,18,5,1,18
0.412,0.092,238.86,1.8,0,0,1,19,6,1
1.496,0.0,239.61,6.2,0,0,18,3,11,18
1.598,0.058,240.09,6.6,0,0,18,20,3,18
0.46,0.218,241.24,2.2,0,2,0,31,3,2
1.89,0.268,233.62,8.2,0,0,17,6,10,17
0.518,0.078,240.52,2.4,0,0,0,2,11,0
0.274,0.204,241.66,1.4,0,0,0,17,6,0
0.324,0.046,237.24,1.4,0,0,0,3,11,0
1.356,0.174,237.99,5.6,0,2,18,12,6,20
1.382,0.086,238.83,5.8,0,0,18,23,10,18
0.126,0.0,238.31,0.6,0,0,0,28,7,0
0.284,0.216,239.82,1.4,0,1,1,6,7,2
0.16,0.0,242.35,0.6,0,0,1,20,5,1
0.708,0.52,233.67,3.8,1,2,0,5,6,3
0.43,0.102,243.45,2.0,0,0,0,22,1,0
0.578,0.184,241.8,2.6,0,1,1,10,5,2
0.334,0.068,243.08,1.4,0,0,1,20,10,1
1.864,0.12,241.46,7.6,0,0,18,28,3,18
0.196,0.0,236.8,0.8,0,0,0,3,11,0
0.274,0.0,246.42,1.2,0,0,0,20,2,0
0.218,0.052,243.55,1.0,0,0,0,3,10,0
0.292,0.206,235.95,1.4,0,1,0,26,4,1
2.216,0.078,243.36,9.0,0,0,19,10,1,19
0.962,0.222,239.15,4.0,0,0,1,25,4,1
1.368,0.06,237.52,5.6,0,0,17,4,10,17
0.396,0.232,241.62,1.8,0,2,0,2,11,2
1.338,0.0,243.79,5.4,0,0,18,22,12,18
1.496,0.164,234.73,6.4,0,1,17,8,6,18
0.92,0.264,242.22,3.8,0,1,13,31,7,14
1.396,0.066,239.75,5.8,0,0,18,13,6,18
0.392,0.2,233.98,2.0,0,0,0,23,7,0
0.22,0.0,240.76,1.0,0,0,0,19,5,0
0.366,0.068,246.29,1.6,0,0,0,6,1,0
0.404,0.168,244.35,1.8,1,0,0,4,4,1
1.808,0.32,237.15,7.6,0,1,12,15,8,13
1.212,0.476,240.17,5.4,0,1,11,15,4,12
4.778,0.634,229.97,20.8,36,0,0,6,6,36
0.304,0.0,240.27,1.6,0,0,1,30,6,1
0.252,0.088,237.25,1.2,0,0,0,13,6,0
0.238,0.0,238.58,1.2,0,0,0,8,6,0
1.67,0.052,243.08,6.8,1,0,18,13,1,19
1.264,0.046,240.55,5.4,0,0,0,11,1,0
0.134,0.0,238.39,0.6,0,0,0,14,6,0
1.378,0.0,243.86,5.6,0,0,19,8,3,19
0.276,0.076,240.75,1.2,0,0,1,2,9,1
0.996,0.194,242.84,4.2,0,0,0,6,12,0
0.226,0.062,244.93,1.0,0,0,0,2,1,0
2.412,0.094,243.03,9.8,0,4,19,30,1,23
1.524,0.192,239.14,6.4,1,2,18,13,10,21
1.746,0.046,237.42,7.4,0,1,18,4,1,19
5.834,0.198,234.35,25.0,13,0,16,16,1,29
0.318,0.0,244.25,1.4,0,0,1,11,6,1
2.956,0.208,236.07,12.4,0,1,28,7,5,29
0.806,0.198,242.02,3.4,0,0,11,25,6,11
1.638,0.09,243.85,6.6,0,0,19,19,1,19
1.808,0.088,245.43,7.4,0,0,20,29,1,20
1.952,0.162,236.55,8.2,0,0,0,9,10,0
1.414,0.192,241.05,5.8,0,1,18,22,8,19
0.588,0.152,238.69,2.4,0,0,1,11,7,1
1.52,0.104,239.45,6.2,0,1,19,14,9,20
0.102,0.0,236.24,0.4,0,0,0,5,8,0
3.352,0.144,240.02,14.4,28,3,18,20,6,49
0.45,0.334,241.48,2.2,0,2,0,1,9,2
0.276,0.05,241.23,1.2,0,0,0,31,5,0
0.532,0.276,246.09,2.4,0,1,1,1,1,2
0.306,0.062,242.45,1.2,0,0,1,15,10,1
2.964,0.322,240.0,12.4,1,2,17,18,10,20
1.654,0.188,240.53,6.8,0,0,18,19,4,18
1.018,0.426,244.58,4.6,1,0,0,2,2,1
0.328,0.086,245.07,1.4,0,1,1,27,10,2
1.51,0.216,242.07,6.2,0,0,19,13,4,19
0.658,0.0,233.29,3.0,0,3,0,26,7,3
0.302,0.08,241.18,1.2,0,0,1,24,11,1
0.304,0.206,240.21,1.6,0,0,0,22,8,0
0.614,0.0,237.71,2.6,0,0,0,5,5,0
1.354,0.052,239.13,5.6,0,0,19,28,4,19
0.912,0.136,239.41,3.8,0,0,1,30,3,1
1.422,0.196,234.07,6.0,0,2,18,4,5,20
0.582,0.104,241.61,2.8,0,0,0,8,2,0
1.93,0.052,236.47,8.2,0,0,17,20,6,17
0.332,0.376,240.4,2.0,0,1,1,5,8,2
0.27,0.166,240.6,1.2,0,0,1,4,7,1
3.214,0.17,237.89,13.4,2,0,28,4,5,30
1.682,0.402,241.21,7.2,0,0,18,30,8,18
2.954,0.404,242.26,12.4,0,19,0,9,12,19
1.328,0.0,242.34,5.4,0,0,19,22,3,19
0.254,0.0,243.99,1.0,0,0,0,1,2,0
4.156,0.398,234.04,17.8,37,0,18,8,6,55
0.72,0.116,243.32,3.0,0,0,0,1,5,0
1.352,0.0,245.44,5.4,0,0,19,22,10,19
0.566,0.092,242.23,2.2,0,2,0,19,9,2
1.514,0.246,238.61,6.4,0,0,18,10,4,18
0.146,0.0,239.46,0.6,0,0,1,18,8,1
0.62,0.06,243.25,2.6,0,0,0,12,1,0
0.122,0.0,241.87,0.6,0,0,0,14,9,0
1.53,0.06,239.89,6.4,0,0,18,26,1,18
0.76,0.046,244.2,3.0,0,0,0,3,1,0
0.946,0.142,245.38,4.0,0,0,13,17,9,13
0.222,0.0,243.84,0.8,0,0,0,28,2,0
0.218,0.062,247.7,1.0,0,0,0,18,1,0
0.38,0.336,238.18,2.0,0,1,0,2,7,1
1.398,0.116,232.25,6.0,0,0,16,13,8,16
1.574,0.0,240.4,6.6,0,0,18,1,12,18
1.52,0.304,238.27,6.4,0,1,18,18,2,19
1.554,0.28,244.26,6.4,0,1,18,19,12,19
0.446,0.09,242.96,2.0,0,0,0,7,12,0
1.29,0.064,240.48,5.4,0,0,18,4,6,18
1.374,0.046,242.22,5.6,0,0,19,14,4,19
1.306,0.278,240.3,5.4,0,0,12,8,10,12
1.48,0.34,242.3,6.2,0,1,19,11,7,20
1.98,0.292,238.18,8.4,0,0,18,11,7,18
0.182,0.144,238.16,0.8,0,0,1,7,8,1
1.53,0.078,237.84,6.4,1,0,17,26,1,18
1.45,0.066,240.43,6.0,1,0,1,22,9,2
0.246,0.086,239.66,1.2,0,0,0,21,4,0
0.62,0.18,232.53,2.8,0,1,1,2,6,2
0.324,0.088,243.26,1.4,0,0,0,25,3,0
0.536,0.22,242.1,2.4,0,0,1,10,4,1
0.184,0.156,242.48,1.0,0,0,1,20,8,1
0.248,0.0,243.02,1.0,0,0,1,12,3,1
2.408,0.08,237.85,10.0,1,0,17,21,11,18
0.246,0.0,243.61,1.0,0,0,0,28,3,0
4.078,0.238,236.89,17.2,0,2,17,20,2,19
0.21,0.0,244.18,0.8,0,0,0,31,10,0
0.374,0.268,243.68,1.8,0,0,1,5,7,1
1.646,0.0,240.03,6.8,1,0,18,3,6,19
1.6,0.242,240.45,6.8,0,0,18,22,5,18
0.426,0.12,244.68,1.8,0,0,0,5,4,0
1.362,0.0,244.5,5.4,0,0,19,26,10,19
1.464,0.104,241.27,6.0,0,0,18,10,3,18
0.212,0.066,242.01,1.2,0,0,1,20,9,1
0.206,0.11,240.65,1.0,0,0,0,14,6,0
1.604,0.132,234.26,7.0,0,1,17,13,5,18
1.938,0.214,240.11,8.0,1,1,18,5,2,20
0.988,0.268,244.52,4.2,0,1,12,17,6,13
0.382,0.202,244.6,1.8,0,0,0,23,12,0
0.322,0.222,238.46,1.6,0,1,1,11,9,2
5.706,0.312,236.04,24.2,38,0,17,11,3,55
0.408,0.202,241.78,1.8,0,1,0,18,7,1
2.192,0.084,246.28,8.8,0,0,19,29,12,19
0.386,0.132,240.24,1.6,1,2,0,18,11,3
0.214,0.0,238.98,0.8,0,0,0,14,4,0
0.37,0.246,242.16,1.8,0,1,1,24,6,2
0.404,0.19,246.75,1.8,0,0,0,29,1,0
0.356,0.126,244.23,1.4,0,0,1,10,4,1
0.3,0.124,240.52,1.4,0,0,1,21,9,1
0.328,0.076,240.42,1.4,0,1,0,24,1,1
0.27,0.0,242.35,1.2,0,0,0,30,3,0
0.08,0.0,240.32,0.2,0,0,0,16,8,0
3.686,0.064,239.8,15.6,0,0,18,11,4,18
1.458,0.336,244.59,6.8,4,0,12,10,9,16
1.866,0.102,236.87,7.8,0,0,17,15,1,17
0.968,0.27,242.22,4.2,0,0,0,11,3,0
0.17,0.0,239.81,0.8,0,0,1,4,6,1
1.698,0.088,238.18,7.8,0,0,18,14,5,18
1.712,0.488,239.9,7.4,0,2,18,1,6,20
0.42,0.25,244.18,2.0,0,1,0,15,1,1
0.39,0.0,247.03,1.6,0,0,0,30,4,0
0.316,0.108,248.93,1.4,0,2,0,19,11,2
0.268,0.046,245.25,1.2,0,0,0,22,1,0
2.078,0.204,239.61,8.8,0,2,17,1,9,19
0.224,0.106,243.93,1.0,0,0,1,15,6,1
1.59,0.058,237.79,6.6,0,0,18,2,9,18
1.304,0.0,239.46,5.4,0,0,18,28,9,18
0.336,0.172,241.61,1.6,0,0,0,6,1,0
0.322,0.232,240.56,1.6,0,1,1,26,6,2
0.59,0.0,242.36,2.4,0,0,0,16,3,0
0.214,0.0,244.73,0.8,0,0,0,29,11,0
1.526,0.212,242.85,6.2,0,2,18,23,3,20
0.314,0.1,241.47,1.4,0,0,0,17,12,0
3.372,0.19,228.43,14.8,32,1,16,10,8,49
0.128,0.0,240.43,0.6,0,0,0,23,8,0
1.422,0.056,240.95,5.8,2,0,18,19,9,20
1.744,0.132,239.39,7.2,0,0,18,6,5,18
0.304,0.062,241.4,1.2,0,0,0,17,2,0
1.294,0.064,242.7,5.2,0,0,18,25,10,18
1.456,0.182,243.0,6.0,0,2,19,1,4,21
0.162,0.058,239.78,0.8,0,0,0,21,9,0
0.884,0.088,238.56,3.6,0,0,12,29,9,12
0.35,0.088,242.39,1.4,0,0,1,19,7,1
1.324,0.0,241.11,5.4,0,0,18,6,3,18
1.208,0.174,241.52,5.0,1,0,0,18,4,1
1.61,0.076,240.5,6.6,0,0,18,9,2,18
1.116,0.524,239.76,5.0,0,2,12,25,6,14
0.318,0.232,240.14,1.6,0,0,1,1,8,1
0.326,0.126,241.68,1.4,0,0,0,24,2,0
1.364,0.076,239.67,5.6,0,0,18,26,3,18
3.33,0.0,243.62,14.4,16,0,18,11,1,34
0.456,0.184,235.27,2.2,0,2,0,26,4,2
1.694,0.05,241.9,7.0,0,0,18,7,3,18
1.35,0.054,240.47,5.6,0,0,18,21,4,18
0.204,0.0,241.82,0.8,0,0,0,3,11,0
0.132,0.0,238.74,0.6,0,0,1,29,9,1
0.426,0.23,242.36,2.0,0,1,1,5,11,2
0.796,0.0,239.18,3.2,0,0,0,2,10,0
1.502,0.348,239.36,6.4,0,2,18,4,6,20
2.046,0.262,238.93,8.6,0,0,19,11,5,19
0.376,0.092,241.23,1.6,0,0,0,10,11,0
1.18,0.11,241.64,4.8,0,0,1,9,5,1
0.49,0.218,240.23,2.2,0,1,1,1,8,2
1.348,0.058,235.06,5.6,0,0,17,4,5,17
0.288,0.0,243.3,1.2,0,0,1,9,6,1
3.968,0.054,238.57,16.6,0,0,18,12,1,18
2.55,0.118,240.15,10.6,1,0,18,8,9,19
4.19,0.178,235.68,17.8,0,38,30,22,8,68
0.312,0.09,239.16,1.4,0,0,0,18,5,0
0.294,0.1,238.14,1.2,0,2,0,24,2,2
0.32,0.124,241.28,1.4,0,0,0,18,3,0
1.544,0.144,240.36,6.4,1,1,18,29,6,20
1.186,0.054,241.18,5.0,0,0,1,19,11,1
1.998,0.098,240.74,8.4,0,0,18,1,4,18
0.216,0.0,234.73,1.0,0,0,0,30,5,0
0.95,0.204,242.92,4.0,0,2,0,4,1,2
1.646,0.274,238.71,7.0,0,1,18,11,4,19
1.374,0.08,239.35,5.8,0,0,0,4,12,0
2.196,0.232,237.42,9.2,0,2,17,20,2,19
1.534,0.0,239.47,6.4,0,0,18,26,4,18
0.302,0.088,241.36,1.2,0,1,0,9,4,1
0.286,0.0,247.67,1.2,0,0,0,20,12,0
0.348,0.076,240.36,1.4,0,0,0,10,5,0
1.098,0.426,241.62,4.8,0,1,12,30,9,13
0.234,0.0,239.79,1.0,0,0,1,14,9,1
2.538,0.174,236.23,11.0,0,0,1,9,4,1
0.29,0.088,245.49,1.2,0,0,0,21,3,0
0.238,0.112,237.55,1.0,0,0,0,25,9,0
2.126,0.274,240.85,9.0,0,6,17,25,1,23
0.218,0.0,244.76,0.8,0,0,0,29,3,0
1.394,0.138,231.44,6.0,0,0,16,28,5,16
3.268,0.504,238.66,13.8,0,37,0,5,11,37
0.376,0.062,240.25,1.6,0,0,1,17,6,1
1.544,0.1,238.59,6.4,1,0,17,10,3,18
1.432,0.082,237.58,6.0,0,0,18,21,4,18
1.866,0.092,236.93,7.8,0,0,17,14,3,17
1.612,0.172,242.4,6.6,0,0,18,20,12,18
1.328,0.0,243.54,5.4,0,0,19,26,10,19
0.288,0.0,246.55,1.2,0,0,0,16,1,0
0.512,0.0,244.46,2.2,1,0,0,9,3,1
0.442,0.192,241.05,2.0,0,0,0,29,5,0
0.412,0.094,241.53,1.8,0,0,0,26,12,0
0.268,0.23,237.87,1.4,0,0,0,5,8,0
1.364,0.222,241.05,5.6,0,1,19,25,8,20
0.462,0.186,242.94,2.0,0,2,1,4,10,3
1.254,0.098,241.68,5.2,0,0,0,4,2,0
0.398,0.216,244.09,1.8,0,1,1,28,4,2
0.514,0.378,245.9,2.6,0,2,1,25,12,3
1.974,0.232,238.61,8.2,0,0,28,28,3,28
0.972,0.356,242.73,4.2,0,0,11,12,5,11
1.466,0.098,244.25,6.0,0,0,19,26,10,19
1.574,0.094,242.48,6.4,0,2,19,29,8,21
0.522,0.286,240.29,2.4,0,1,0,22,9,1
2.276,0.17,240.3,9.4,0,1,18,8,10,19
0.396,0.176,247.71,1.8,0,0,0,29,1,0
0.158,0.0,242.32,0.6,0,0,1,14,8,1
0.116,0.0,242.54,0.6,0,0,0,17,9,0
1.69,0.2,237.17,7.2,0,2,18,10,6,20
1.464,0.102,244.26,6.0,1,1,18,8,3,20
0.346,0.144,241.77,1.6,0,0,0,26,3,0
0.324,0.086,242.58,1.4,0,2,1,12,10,3
2.378,0.226,233.09,10.2,0,35,0,28,7,35
0.386,0.178,240.55,1.8,0,0,0,29,6,0
2.682,0.132,237.88,11.2,0,4,18,17,1,22
0.366,0.15,248.14,1.6,0,1,0,20,1,1
0.24,0.0,241.14,1.0,0,0,1,11,10,1
0.416,0.232,244.81,1.8,0,1,0,14,5,1
1.894,0.118,241.49,9.0,25,2,0,14,2,27
0.772,0.11,237.49,3.2,0,0,12,7,8,12
2.242,0.294,234.12,10.6,10,0,17,22,7,27
1.234,0.056,240.03,5.0,0,0,0,17,11,0
0.276,0.072,239.76,1.2,0,0,0,29,10,0
3.288,0.276,239.15,13.8,0,2,17,10,1,19
0.204,0.0,242.04,0.8,0,0,0,30,10,0
0.156,0.0,244.94,0.6,0,0,1,26,9,1
2.618,0.226,238.48,11.0,0,19,17,19,2,36
0.45,0.196,248.19,2.0,0,0,0,8,1,0
0.254,0.0,243.02,1.0,0,0,0,19,2,0
0.31,0.098,240.7,1.4,0,1,1,26,4,2
0.22,0.0,245.51,0.8,0,0,0,10,2,0
0.388,0.1,244.62,1.6,0,0,1,26,8,1
1.418,0.0,242.95,5.8,0,0,19,9,1,19
3.148,0.148,235.3,14.6,33,0,17,25,8,50
2.428,0.312,237.36,10.2,0,2,1,21,11,3
1.436,0.114,243.1,5.8,0,0,19,21,4,19
0.252,0.052,241.74,1.0,0,0,1,17,4,1
3.366,0.484,235.62,14.6,1,33,0,5,3,34
0.284,0.11,241.65,1.4,0,1,1,26,7,2
1.738,0.0,242.47,7.2,0,0,18,16,3,18
0.508,0.396,239.14,2.6,0,0,0,16,10,0
0.34,0.106,246.77,1.6,0,0,0,8,2,0
0.312,0.1,248.54,1.2,0,0,0,12,1,0
3.93,0.098,235.02,17.6,0,0,17,21,9,17
1.34,0.074,238.3,5.6,0,0,17,7,12,17
0.258,0.116,241.21,1.2,0,0,1,27,6,1
1.724,0.126,239.71,7.2,0,0,1,11,7,1
0.228,0.13,239.49,1.4,0,0,3,21,8,3
1.27,0.046,240.05,5.2,0,0,17,17,12,17
0.246,0.0,242.04,1.0,0,0,1,3,5,1
0.37,0.224,244.76,1.8,0,1,0,30,3,1
2.5,0.0,238.33,10.4,0,0,18,23,1,18
1.734,0.09,240.74,7.2,0,0,1,19,3,1
0.31,0.066,234.98,1.2,0,1,0,3,5,1
0.318,0.242,242.64,1.6,0,0,0,31,5,0
1.522,0.2,238.79,6.4,0,0,18,9,9,18
1.038,0.068,242.84,4.2,0,0,1,19,6,1
0.236,0.114,241.73,1.0,0,0,0,9,7,0
0.308,0.19,241.92,1.6,0,1,0,26,6,1
0.28,0.0,242.55,1.2,0,0,0,20,3,0
0.876,0.372,238.98,4.0,0,2,0,23,7,2
0.43,0.086,240.45,1.8,0,0,0,28,1,0
0.08,0.0,240.81,0.2,0,0,0,27,8,0
1.65,0.066,241.79,6.8,0,0,19,4,10,19
0.474,0.282,243.69,2.2,0,1,0,14,12,1
0.244,0.126,241.35,1.0,0,0,1,17,8,1
0.378,0.124,247.79,1.6,0,0,1,26,10,1
1.566,0.154,242.09,6.4,0,0,19,17,1,19
0.284,0.0,242.82,1.2,0,0,0,2,10,0
1.398,0.0,243.44,5.6,0,0,19,8,3,19
1.582,0.13,243.14,6.4,0,0,1,16,1,1
0.902,0.228,239.33,3.8,0,0,11,1,7,11
1.558,0.166,236.44,7.2,11,0,6,5,5,17
0.196,0.126,236.44,1.0,0,0,0,2,8,0
1.694,0.3,240.21,7.0,0,1,19,10,5,20
0.298,0.08,243.25,1.2,0,0,0,6,9,0
1.594,0.336,244.41,6.6,0,1,19,12,11,20
0.522,0.098,242.32,2.4,0,0,0,26,10,0
0.228,0.138,242.14,1.2,0,1,0,25,8,1
0.312,0.086,235.36,1.4,0,0,0,24,5,0
2.432,0.0,242.22,10.0,0,0,18,9,2,18
0.784,0.174,245.24,3.2,0,0,1,16,1,1
0.3,0.1,234.46,1.6,0,1,0,20,7,1
1.628,0.142,243.45,6.6,0,0,18,19,3,18
0.352,0.36,242.28,2.0,0,1,0,16,9,1
1.412,0.088,241.82,5.8,0,0,18,18,5,18
0.462,0.174,239.64,2.0,0,0,0,7,10,0
0.328,0.084,241.68,1.4,0,1,0,6,11,1
1.42,0.048,243.57,5.8,0,0,18,23,3,18
1.398,0.052,242.14,5.8,0,0,19,5,9,19
0.192,0.102,241.22,0.8,0,0,0,11,6,0
0.67,0.0,239.71,2.8,0,1,0,1,10,1
0.104,0.0,241.76,0.4,0,0,0,17,8,0
0.224,0.0,243.69,0.8,0,0,1,7,11,1
1.004,0.434,241.5,4.4,0,1,11,30,8,12
0.664,0.058,240.9,2.8,0,1,0,29,3,1
2.112,0.094,235.86,8.8,0,1,17,1,12,18
1.628,0.14,240.19,7.0,0,0,22,2,6,22
0.326,0.218,239.65,1.6,0,1,0,23,7,1
5.428,0.402,238.37,22.8,1,74,0,20,12,75
2.094,0.238,240.08,8.8,0,0,17,25,10,17
2.522,0.088,234.18,10.8,0,0,17,24,3,17
1.428,0.19,237.88,6.0,0,1,18,25,9,19
1.112,0.254,241.41,4.6,0,1,1,13,8,2
0.442,0.258,243.32,2.0,0,2,0,6,3,2
2.324,0.404,238.95,9.8,0,1,26,6,10,27
0.39,0.088,240.69,1.6,0,0,1,2,7,1
2.112,0.346,241.63,8.8,0,2,18,3,2,20
0.686,0.104,241.11,2.8,0,0,1,26,4,1
0.476,0.0,240.54,2.2,0,0,0,18,3,0
0.506,0.212,241.37,2.4,0,0,0,21,1,0
1.146,0.052,238.62,4.8,0,0,1,24,2,1
0.426,0.288,244.39,2.0,0,1,0,29,12,1
0.394,0.21,242.74,1.8,0,0,0,13,3,0
0.2,0.0,240.95,1.0,0,0,0,1,9,0
1.382,0.0,244.67,5.6,0,0,19,16,12,19
0.26,0.058,241.83,1.2,0,0,1,18,4,1
0.214,0.088,242.27,1.0,0,0,0,17,7,0
1.602,0.052,243.56,6.6,0,2,19,13,2,21
1.274,0.0,239.54,5.2,0,0,18,28,2,18
1.748,0.286,238.99,7.4,0,2,18,30,5,20
1.55,0.054,241.58,6.4,0,2,1,8,5,3
0.304,0.092,242.43,1.4,0,0,0,11,11,0
0.264,0.0,242.72,1.0,0,0,1,7,4,1
1.524,0.236,244.25,6.2,0,2,18,23,12,20
0.294,0.228,242.14,1.4,0,2,0,13,7,2
1.064,0.276,241.59,4.6,1,0,0,14,6,1
0.36,0.12,244.26,1.6,0,1,0,17,5,1
0.402,0.092,242.96,1.6,1,0,0,18,11,1
1.298,0.318,238.97,5.6,1,0,0,25,12,1
0.324,0.104,247.01,1.4,0,0,0,4,2,0
0.244,0.0,239.52,1.0,0,0,1,30,4,1
0.226,0.124,238.55,1.0,0,0,0,25,7,0
1.496,0.0,237.79,6.2,0,0,18,11,7,18
5.928,0.046,241.87,24.4,0,0,18,24,1,18
1.318,0.0,240.8,5.4,0,0,1,21,4,1
0.318,0.072,245.04,1.2,0,1,1,18,2,2
0.272,0.0,244.89,1.2,0,0,0,15,6,0
1.046,0.454,241.06,4.8,0,1,12,1,8,13
1.626,0.182,242.12,6.8,0,2,18,8,2,20
3.246,0.062,234.75,15.8,0,0,17,2,5,17
0.588,0.316,246.91,2.8,0,2,1,8,1,3
1.976,0.704,241.84,9.4,16,2,1,12,6,19
0.336,0.102,239.94,1.4,0,0,0,3,10,0
1.388,0.104,240.59,5.8,0,0,18,14,12,18
1.318,0.068,239.49,5.4,0,0,19,12,9,19
1.418,0.234,241.93,5.8,0,1,18,28,6,19
0.95,0.0,243.62,4.0,0,0,0,22,12,0
0.334,0.108,243.31,1.4,0,0,0,19,1,0
1.766,0.224,238.53,7.4,1,2,19,28,5,22
0.212,0.0,244.87,0.8,0,0,0,21,1,0
0.352,0.086,239.46,1.4,0,0,1,13,5,1
1.274,0.0,238.23,5.2,0,0,18,30,1,18
1.774,0.2,241.54,7.4,0,1,18,1,6,19
3.306,0.0,238.27,13.8,1,0,18,7,9,19
0.396,0.0,245.43,1.8,0,0,0,16,1,0
1.486,0.068,237.39,6.2,0,0,17,20,5,17
1.616,0.196,239.08,6.8,0,2,17,1,4,19
0.396,0.094,244.92,1.6,0,0,1,29,9,1
2.71,0.546,240.4,11.4,0,1,29,11,10,30
1.028,0.306,238.01,4.4,0,0,12,12,10,12
1.1,0.0,230.54,4.6,0,0,16,19,7,16
3.952,0.242,241.0,16.4,1,37,18,3,2,56
0.402,0.0,246.13,1.8,0,0,0,10,1,0
0.306,0.106,245.5,1.2,0,1,0,21,3,1
1.27,0.06,229.11,5.4,0,0,17,28,5,17
1.702,0.046,235.21,7.2,0,0,18,8,10,18
1.836,0.174,239.05,7.6,0,1,1,7,11,2
3.766,0.082,236.13,16.0,0,0,17,10,2,17
1.168,0.158,245.12,4.8,0,0,0,16,4,0
3.584,0.168,233.08,15.6,0,30,16,28,9,46
0.288,0.134,243.65,1.2,0,0,0,9,1,0
